 THREAD_ID, issueTime
0,  808966073 
0,  808968044 
0,  808968044 
0,  808969784 
0,  808971518 
0,  808972929 
0,  808974311 
0,  808974311 
0,  808975676 
0,  808977023 
0,  808978418 
0,  808978418 
0,  808979790 
0,  808981181 
0,  808982553 
0,  808982553 
0,  808983890 
0,  808985250 
0,  808986651 
0,  808988003 
0,  808988003 
0,  808989334 
0,  808990664 
0,  808992038 
0,  808993373 
0,  808994763 
0,  808994763 
0,  808996092 
0,  808997424 
0,  808998830 
0,  808998830 
0,  809000181 
0,  809001532 
0,  809002910 
0,  809002910 
0,  809004297 
0,  809005788 
0,  809114140 
0,  809124272 
0,  809128476 
0,  809197799 
0,  809263998 
0,  809277974 
0,  809297952 
0,  809302206 
0,  809308283 
0,  809337117 
0,  809422098 
0,  809433603 
0,  809440499 
0,  809453565 
0,  809459224 
0,  809462279 
0,  809463656 
0,  809465059 
0,  809467824 
0,  809469243 
0,  809470682 
0,  809472071 
0,  809473530 
0,  809473530 
0,  809475013 
0,  809476420 
0,  809477818 
0,  809479278 
0,  809480682 
0,  809480682 
0,  809482083 
0,  809483482 
0,  809483482 
0,  809484942 
0,  809486345 
0,  809487753 
0,  809487753 
0,  809489180 
0,  809490568 
0,  809491953 
0,  809491953 
0,  809493344 
0,  809494737 
0,  809496286 
0,  809496286 
0,  809497670 
0,  809499076 
0,  809500553 
0,  809500553 
0,  809502184 
0,  809503579 
0,  809504998 
0,  809504998 
0,  809506401 
0,  809507761 
0,  809510589 
0,  809512156 
0,  809512156 
0,  809513561 
0,  809514992 
0,  809516365 
0,  809537484 
0,  809541553 
0,  809545955 
0,  809547427 
0,  809548792 
0,  809548792 
0,  809550205 
0,  809551585 
0,  809552933 
0,  809555761 
0,  809557364 
0,  809558715 
0,  809558715 
0,  809560106 
0,  809561455 
0,  809562792 
0,  809564152 
0,  809565537 
0,  809566889 
0,  809566889 
0,  809568254 
0,  809569638 
0,  809570989 
0,  809572320 
0,  809573647 
0,  809573647 
0,  809575022 
0,  809576393 
0,  809577724 
0,  809577724 
0,  809579055 
0,  809580423 
0,  809581806 
0,  809583157 
0,  809585882 
0,  809587291 
0,  809587291 
0,  809588642 
0,  809590010 
0,  809591392 
0,  809592836 
0,  809592836 
0,  809594264 
0,  809595623 
0,  809597055 
0,  809598422 
0,  809598422 
0,  809599843 
0,  809601349 
0,  809602749 
0,  809602749 
0,  809604124 
0,  809608263 
0,  809626483 
0,  809647466 
0,  809651669 
0,  809653090 
0,  809654473 
0,  809654473 
0,  809658874 
0,  809658874 
0,  809660269 
0,  809661601 
0,  809662967 
0,  809664351 
0,  809664351 
0,  809665704 
0,  809667034 
0,  809668429 
0,  809668429 
0,  809669805 
0,  809671135 
0,  809672465 
0,  809672465 
0,  809673839 
0,  809678203 
0,  809678203 
0,  809679603 
0,  809680970 
0,  809682322 
0,  809683656 
0,  809685017 
0,  809685017 
0,  809686404 
0,  809690750 
0,  809690750 
0,  809692175 
0,  809693589 
0,  809694994 
0,  809694994 
0,  809696399 
0,  809697819 
0,  809699253 
0,  809699253 
0,  809703530 
0,  809703530 
0,  809704950 
0,  809707693 
0,  809709025 
0,  809710355 
0,  809722936 
0,  809729977 
0,  809731529 
0,  809733312 
0,  809735082 
0,  809735082 
0,  809739846 
0,  809741262 
0,  809891758 
0,  809906620 
0,  809920708 
0,  809935061 
0,  809953531 
0,  809970969 
0,  809990967 
0,  810008102 
0,  810015408 
0,  810019601 
0,  810021141 
0,  810022533 
0,  810023937 
0,  810023937 
0,  810025355 
0,  810026753 
0,  810028173 
0,  810028173 
0,  810029593 
0,  810030996 
0,  810032472 
0,  810032472 
0,  810036923 
0,  810036923 
0,  810038387 
0,  810039790 
0,  810042738 
0,  810044208 
0,  810044208 
0,  810045644 
0,  810047048 
0,  810048448 
0,  810134499 
0,  810165889 
0,  810188714 
0,  810207708 
0,  810223440 
0,  810238009 
0,  810252661 
0,  810266867 
0,  810282753 
0,  810298618 
0,  810313175 
0,  810327710 
0,  810339296 
0,  810349439 
0,  810353588 
0,  810356640 
0,  810359396 
0,  811720604 
0,  811724591 
0,  811725921 
0,  811727252 
0,  811728581 
0,  811729911 
0,  811732572 
0,  811732572 
0,  811733902 
0,  811735234 
0,  811736565 
0,  811737893 
0,  811739222 
0,  811741884 
0,  811741884 
0,  811743214 
0,  811744544 
0,  811745873 
0,  811747202 
0,  811748537 
0,  811749866 
0,  811751197 
0,  811752527 
0,  811753858 
0,  811755187 
0,  811756518 
0,  811757849 
0,  811759177 
0,  811760508 
0,  811761835 
0,  811763166 
0,  811763166 
0,  811764496 
0,  811765826 
0,  811767157 
0,  811768486 
0,  811769817 
0,  811771148 
0,  811772479 
0,  811773811 
0,  811775169 
0,  811776502 
0,  811777832 
0,  811779162 
0,  811780491 
0,  811780491 
0,  811781874 
0,  811783444 
0,  811784773 
0,  811786181 
0,  811787558 
0,  811788931 
0,  811788931 
0,  811790337 
0,  811791686 
0,  811807038 
0,  811809734 
0,  811811065 
0,  811811065 
0,  811812396 
0,  811813724 
0,  811815053 
0,  811816383 
0,  811817713 
0,  811819044 
0,  811820373 
0,  811820373 
0,  811830688 
0,  811831990 
0,  811833281 
0,  811834579 
0,  811834579 
0,  811835876 
0,  811837166 
0,  811838465 
0,  811838465 
0,  811839761 
0,  811841052 
0,  811842349 
0,  811843640 
0,  811844939 
0,  811846237 
0,  811847529 
0,  811847529 
0,  811848826 
0,  811850122 
0,  811851411 
0,  811851411 
0,  811852710 
0,  811854008 
0,  811855298 
0,  811856597 
0,  811857886 
0,  811857886 
0,  811859185 
0,  811860483 
0,  811861775 
0,  811861775 
0,  811863074 
0,  811864371 
0,  811865663 
0,  811866960 
0,  811866960 
0,  811868258 
0,  811869551 
0,  811870847 
0,  811870847 
0,  811872145 
0,  811873434 
0,  811874734 
0,  811874734 
0,  811876024 
0,  811877322 
0,  811881435 
0,  811882763 
0,  811882763 
0,  811884062 
0,  811885360 
0,  811886648 
0,  811887946 
0,  811889236 
0,  811889236 
0,  811890534 
0,  811891831 
0,  811893122 
0,  811894419 
0,  811894419 
0,  811895718 
0,  811897008 
0,  811898308 
0,  811899606 
0,  811899606 
0,  811900895 
0,  811902193 
0,  811903484 
0,  811903484 
0,  811904783 
0,  811906081 
0,  811908724 
0,  811910291 
0,  811911599 
0,  811912889 
0,  811914187 
0,  811915486 
0,  811915486 
0,  811916776 
0,  811918075 
0,  811919373 
0,  811919373 
0,  811920663 
0,  811921961 
0,  811923260 
0,  811924552 
0,  812477296 
0,  812481288 
0,  812482617 
0,  812483948 
0,  812483948 
0,  812486606 
0,  812487936 
0,  812489267 
0,  812490597 
0,  812491926 
0,  812494647 
0,  812496215 
0,  812497560 
0,  812498890 
0,  812500221 
0,  812501552 
0,  812502883 
0,  812504214 
0,  812505546 
0,  812506876 
0,  812508212 
0,  812509541 
0,  812510873 
0,  812512203 
0,  812513533 
0,  812514864 
0,  812516195 
0,  812517525 
0,  812518858 
0,  812518858 
0,  812528677 
0,  812530063 
0,  812531421 
0,  812532806 
0,  812534157 
0,  812538693 
0,  812540243 
0,  812542971 
0,  812545687 
0,  812547093 
0,  812549783 
0,  812552444 
0,  812553775 
0,  812556434 
0,  812557763 
0,  812560429 
0,  812561758 
0,  812564416 
0,  812567320 
0,  812568648 
0,  812574100 
0,  812576760 
0,  812578089 
0,  812580749 
0,  812582080 
0,  812583409 
0,  812584739 
0,  812584739 
0,  812586068 
0,  812587397 
0,  812591705 
0,  812591705 
0,  812593065 
0,  812594394 
0,  812595725 
0,  812597055 
0,  812598385 
0,  812598385 
0,  812599714 
0,  812601045 
0,  812602376 
0,  813649415 
0,  813653408 
0,  813654738 
0,  813656070 
0,  813657398 
0,  813657398 
0,  813658729 
0,  813660058 
0,  813661390 
0,  813662719 
0,  813664056 
0,  813668463 
0,  813669838 
0,  813671304 
0,  813674136 
0,  813675887 
0,  813677279 
0,  813678666 
0,  813678666 
0,  813680048 
0,  813689839 
0,  813694067 
0,  813695635 
0,  813699112 
0,  813700669 
0,  813702262 
0,  813703791 
0,  813705413 
0,  813707145 
0,  813710253 
0,  813711621 
0,  813714699 
0,  813716283 
0,  813717972 
0,  813719765 
0,  813721393 
0,  813723062 
0,  813724603 
0,  813735923 
0,  813740137 
0,  813871316 
0,  813875555 
0,  813880348 
0,  813881714 
0,  813884440 
0,  814087023 
0,  814101253 
0,  814106777 
0,  814108167 
0,  814110908 
0,  814112259 
0,  814113590 
0,  814116251 
0,  814117581 
0,  814118945 
0,  814120295 
0,  814123076 
0,  814125844 
0,  814127216 
0,  814128548 
0,  814951880 
0,  815046309 
0,  815057927 
0,  815383747 
0,  815397702 
0,  815405102 
0,  815409286 
0,  815410755 
0,  815414805 
0,  815416183 
0,  815417514 
0,  815418845 
0,  815420175 
0,  815421506 
0,  816987375 
0,  816990091 
0,  816993166 
0,  816994638 
0,  817649814 
0,  817663960 
0,  817668023 
0,  817671064 
0,  817673725 
0,  817675056 
0,  817678144 
0,  817679514 
0,  817680900 
0,  817683687 
0,  817685051 
0,  817686465 
0,  817687814 
0,  817689197 
0,  817690563 
0,  817690563 
0,  817691893 
0,  817693223 
0,  817694555 
0,  817695885 
0,  817697216 
0,  817699977 
0,  817701350 
0,  817702687 
0,  817712761 
0,  817714055 
0,  817714055 
0,  817715354 
0,  817716654 
0,  817717946 
0,  817719246 
0,  817720546 
0,  817720546 
0,  817721839 
0,  817723137 
0,  817724437 
0,  817725729 
0,  817727026 
0,  817728326 
0,  817728326 
0,  817729619 
0,  817730918 
0,  817732218 
0,  817732218 
0,  817733520 
0,  817734810 
0,  817736109 
0,  817736109 
0,  817737409 
0,  817738701 
0,  817740000 
0,  817740000 
0,  817861977 
0,  817866265 
0,  817867631 
0,  817868984 
0,  817871938 
0,  817873380 
0,  817874792 
0,  817876236 
0,  817876236 
0,  817877624 
0,  817878976 
0,  817885676 
0,  817887269 
0,  817888704 
0,  817890225 
0,  817890225 
0,  817891598 
0,  817892956 
0,  858577311 
0,  858583961 
0,  858585291 
0,  858586626 
0,  858587956 
0,  858589284 
0,  858590615 
0,  858591945 
0,  858593275 
0,  858594606 
0,  858595935 
0,  858597264 
0,  858598820 
0,  858600199 
0,  858601589 
0,  858605986 
0,  858607405 
0,  858614164 
0,  858615642 
0,  858615642 
0,  858617179 
0,  858618561 
0,  858619910 
0,  858621307 
0,  858622705 
0,  858624056 
0,  858625441 
0,  858626772 
0,  858626772 
0,  858628103 
0,  858629463 
0,  858630799 
0,  858630799 
0,  858632152 
0,  858633481 
0,  858634813 
0,  858636143 
0,  858637473 
0,  858637473 
0,  858638803 
0,  858640135 
0,  858641466 
0,  858642798 
0,  858644127 
0,  858645457 
0,  858645457 
0,  858646786 
0,  858651086 
0,  858652433 
0,  858652433 
0,  858653793 
0,  858655353 
0,  858818760 
0,  858821442 
0,  858822770 
0,  858824102 
0,  858825438 
0,  858826767 
0,  858828098 
0,  858829430 
0,  858830761 
0,  858832091 
0,  858833422 
0,  858834753 
0,  858836082 
0,  858837415 
0,  858838745 
0,  858840076 
0,  858841411 
0,  858842793 
0,  858845819 
0,  858847591 
0,  858847591 
0,  858849036 
0,  858850427 
0,  858851815 
0,  858851815 
0,  858859952 
0,  858861717 
0,  858864603 
0,  858866060 
0,  858867409 
0,  858868782 
0,  858870179 
0,  858871515 
0,  858872864 
0,  858872864 
0,  858874605 
0,  858875964 
0,  858877296 
0,  858877296 
0,  858878625 
0,  858879956 
0,  858881288 
0,  858881288 
0,  858882620 
0,  858883951 
0,  858888353 
0,  858889715 
0,  858889715 
0,  858891047 
0,  858892376 
0,  858893748 
0,  858893748 
0,  858895120 
0,  858896489 
0,  858897900 
0,  858897900 
0,  858931086 
0,  858932486 
0,  858933814 
0,  858936596 
0,  858937977 
0,  858939308 
0,  858940638 
0,  858942025 
0,  858943518 
0,  858944905 
0,  858946293 
0,  858947659 
0,  858947659 
0,  858949092 
0,  858956105 
0,  858957660 
0,  858959092 
0,  858959092 
0,  858960580 
0,  858961954 
0,  858963356 
0,  858963356 
0,  858964751 
0,  858966123 
0,  858967503 
0,  858967503 
0,  859058835 
0,  859060185 
0,  859061517 
0,  859062847 
0,  859064176 
0,  859065511 
0,  859066843 
0,  859068173 
0,  859069504 
0,  859072264 
0,  859073640 
0,  859074978 
0,  859076309 
0,  859080414 
0,  859081771 
0,  859083161 
0,  859085961 
0,  859085961 
0,  859087488 
0,  859088870 
0,  859090285 
0,  859090285 
0,  859091676 
0,  859097083 
0,  859098611 
0,  859100041 
0,  859101538 
0,  859101538 
0,  859102890 
0,  859104311 
0,  859105663 
0,  859107084 
0,  859107084 
0,  859108417 
0,  859109787 
0,  859111136 
0,  859112468 
0,  859112468 
0,  859116595 
0,  859116595 
0,  859117960 
0,  859122371 
0,  859123718 
0,  859123718 
0,  859125049 
0,  859126380 
0,  859127712 
0,  859129042 
0,  859130371 
0,  859130371 
0,  859131703 
0,  859133035 
0,  859134364 
0,  859135702 
0,  859137031 
0,  859137031 
0,  859138361 
0,  859139694 
0,  859141025 
0,  859141025 
0,  859142354 
0,  859188931 
0,  859194275 
0,  859197000 
0,  859198619 
0,  859199962 
0,  859202624 
0,  859203956 
0,  859205288 
0,  859206623 
0,  859207952 
0,  859209283 
0,  859210614 
0,  859211944 
0,  859213331 
0,  859214712 
0,  859216123 
0,  859217518 
0,  859217518 
0,  859218935 
0,  859220356 
0,  859228436 
0,  859230291 
0,  859230291 
0,  859231797 
0,  859233183 
0,  859234551 
0,  859235904 
0,  859237256 
0,  859238644 
0,  859238644 
0,  859239975 
0,  859241353 
0,  859242701 
0,  859242701 
0,  859244031 
0,  859245364 
0,  859246695 
0,  859307948 
0,  859309271 
0,  859309271 
0,  859310607 
0,  859311939 
0,  859313270 
0,  859314600 
0,  859315931 
0,  859317262 
0,  859318592 
0,  859319924 
0,  859321255 
0,  859322639 
0,  859324028 
0,  859325496 
0,  859326881 
0,  859326881 
0,  859328273 
0,  859329709 
0,  859331060 
0,  859335114 
0,  859336554 
0,  859338102 
0,  859338102 
0,  859339724 
0,  859341098 
0,  859342528 
0,  859343911 
0,  859343911 
0,  859345283 
0,  859346664 
0,  859347995 
0,  859347995 
0,  859349352 
0,  859350705 
0,  859352036 
0,  859352036 
0,  859353372 
0,  859354703 
0,  859356036 
0,  859356036 
0,  859357367 
0,  859358698 
0,  859437273 
0,  859438602 
0,  859439934 
0,  859441263 
0,  859442592 
0,  859443923 
0,  859445255 
0,  859446586 
0,  859447916 
0,  859449249 
0,  859450580 
0,  859451910 
0,  859453247 
0,  859454579 
0,  859455912 
0,  859457242 
0,  859457242 
0,  859458572 
0,  859459975 
0,  859461356 
0,  859462765 
0,  859464153 
0,  859464153 
0,  859465525 
0,  859466964 
0,  859468318 
0,  859473701 
0,  859475100 
0,  859476805 
0,  859476805 
0,  859478423 
0,  859479822 
0,  859481255 
0,  859481255 
0,  859482629 
0,  859483976 
0,  859556015 
0,  859557371 
0,  859558702 
0,  859560031 
0,  859561364 
0,  859562695 
0,  859564024 
0,  859565355 
0,  859566685 
0,  859568015 
0,  859569347 
0,  859570678 
0,  859572008 
0,  859572008 
0,  859575082 
0,  859575082 
0,  859576709 
0,  859578077 
0,  859579485 
0,  859579485 
0,  859580874 
0,  859586326 
0,  859681390 
0,  859682745 
0,  859684076 
0,  859685408 
0,  859686739 
0,  859688071 
0,  859689401 
0,  859690733 
0,  859693395 
0,  859694730 
0,  859696060 
0,  859696060 
0,  859697391 
0,  859698723 
0,  859704513 
0,  859706054 
0,  859706054 
0,  859707422 
0,  859708815 
0,  859710209 
0,  859715688 
0,  859715688 
0,  859717338 
0,  859718831 
0,  859720218 
0,  859721586 
0,  859721586 
0,  859722958 
0,  859724310 
0,  859725695 
0,  859725695 
0,  859727229 
0,  859728896 
0,  859728896 
0,  859730521 
0,  859731953 
0,  859740246 
0,  859741807 
0,  859743380 
0,  859746725 
0,  859748454 
0,  859750122 
0,  859751724 
0,  859753336 
0,  859754961 
0,  859756591 
0,  859759345 
0,  859760757 
0,  859796061 
0,  859798746 
0,  859801408 
0,  859802745 
0,  859805404 
0,  859806737 
0,  859809457 
0,  859810849 
0,  859812420 
0,  859813875 
0,  859815286 
0,  859818088 
0,  859823510 
0,  859826461 
0,  859827831 
0,  859830552 
0,  859836147 
0,  859837476 
0,  859840136 
0,  859841468 
0,  859844127 
0,  859845456 
0,  859848189 
0,  859849522 
0,  859850854 
0,  859852185 
0,  859854898 
0,  859856251 
0,  859857660 
0,  859859183 
0,  859861048 
0,  859862725 
0,  859865101 
0,  859866785 
0,  859899984 
0,  859902647 
0,  859905310 
0,  859906638 
0,  859909300 
0,  859910636 
0,  859914794 
0,  859916275 
0,  859918984 
0,  859920379 
0,  859923104 
0,  859928581 
0,  859931682 
0,  859933052 
0,  859935798 
0,  859937180 
0,  859938511 
0,  859939869 
0,  859942553 
0,  859943883 
0,  859945212 
0,  859946543 
0,  859949202 
0,  859950533 
0,  859953192 
0,  859954523 
0,  859955854 
0,  859958521 
0,  860034904 
0,  860037588 
0,  860038917 
0,  860041580 
0,  860042911 
0,  860045578 
0,  860048237 
0,  860049568 
0,  860052228 
0,  860053559 
0,  860057804 
0,  860059194 
0,  860060562 
0,  860063358 
0,  860064708 
0,  860071896 
0,  860073444 
0,  860076227 
0,  860077578 
0,  860079076 
0,  860081793 
0,  860083144 
0,  860084476 
0,  860087139 
0,  860088471 
0,  860091138 
0,  860092470 
0,  860093804 
0,  860096465 
0,  860097797 
0,  860100460 
0,  860101795 
0,  860103146 
0,  860105853 
0,  860107186 
0,  860108521 
0,  860111225 
0,  860112574 
0,  860114005 
0,  860115449 
0,  860116955 
0,  860118535 
0,  860121422 
0,  860122939 
0,  860124311 
0,  860127095 
0,  860128486 
0,  860131267 
0,  860132658 
0,  860134048 
0,  860157904 
0,  860160604 
0,  860161934 
0,  860163266 
0,  860165930 
0,  860167262 
0,  860169926 
0,  860171259 
0,  860173920 
0,  860178088 
0,  860179477 
0,  860180845 
0,  860183617 
0,  860184971 
0,  860191731 
0,  860195005 
0,  860196423 
0,  860197790 
0,  860200549 
0,  860201877 
0,  860204587 
0,  860205918 
0,  860208582 
0,  860209913 
0,  860211243 
0,  860214078 
0,  860215411 
0,  860216740 
0,  860219417 
0,  860220749 
0,  860223429 
0,  860224796 
0,  860226127 
0,  860228790 
0,  860277483 
0,  860280169 
0,  860282832 
0,  860284164 
0,  860286825 
0,  860289488 
0,  860290817 
0,  860293482 
0,  860294869 
0,  860297760 
0,  860300663 
0,  860302031 
0,  860303437 
0,  860306183 
0,  860311715 
0,  860314769 
0,  860316138 
0,  860317529 
0,  860320263 
0,  860321634 
0,  860327154 
0,  860328483 
0,  860329814 
0,  860332475 
0,  860333807 
0,  860335141 
0,  860337803 
0,  860339136 
0,  860340485 
0,  860343148 
0,  860438127 
0,  860439463 
0,  860440793 
0,  860442121 
0,  860443454 
0,  860444783 
0,  860446114 
0,  860447446 
0,  860448777 
0,  860450108 
0,  860451439 
0,  860452771 
0,  860454100 
0,  860454100 
0,  860455432 
0,  860459500 
0,  860460923 
0,  860462310 
0,  860465127 
0,  860466617 
0,  860467965 
0,  860467965 
0,  860469361 
0,  860470742 
0,  860472118 
0,  860473449 
0,  860496875 
0,  860500915 
0,  860502772 
0,  860502772 
0,  860504157 
0,  860505704 
0,  860508528 
0,  860509893 
0,  860511268 
0,  860512634 
0,  860512634 
0,  860514001 
0,  860515373 
0,  860516704 
0,  860520814 
0,  860522195 
0,  860522195 
0,  860523527 
0,  860525143 
0,  860526473 
0,  860527809 
0,  860527809 
0,  860529140 
0,  860530491 
0,  860531822 
0,  860533191 
0,  860534520 
0,  860535850 
0,  860537182 
0,  860539886 
0,  860541236 
0,  860542586 
0,  860543936 
0,  860546691 
0,  860548073 
0,  860549626 
0,  860551054 
0,  860552484 
0,  860553947 
0,  860559744 
0,  860561129 
0,  860562504 
0,  860565250 
0,  860566865 
0,  860568251 
0,  860569631 
0,  860572359 
0,  860573722 
0,  860575113 
0,  860577818 
0,  860579168 
0,  860580545 
0,  860581952 
0,  860583365 
0,  860586123 
0,  860587488 
0,  860588937 
0,  860590366 
0,  860593149 
0,  860594515 
0,  860595902 
0,  860597329 
0,  860600130 
0,  860601515 
0,  860605866 
0,  860611616 
0,  860613000 
0,  860614349 
0,  860615722 
0,  860618484 
0,  860619880 
0,  860621322 
0,  860624104 
0,  860625574 
0,  860626979 
0,  860628398 
0,  860629888 
0,  860631300 
0,  860634115 
0,  860635491 
0,  860636864 
0,  860638195 
0,  860640863 
0,  860642193 
0,  860643524 
0,  860646190 
0,  860647520 
0,  860648851 
0,  860651517 
0,  860655728 
0,  860658484 
0,  860661369 
0,  860662733 
0,  860664113 
0,  860665500 
0,  860668188 
0,  860692107 
0,  860697725 
0,  860699136 
0,  860699136 
0,  860699136 
0,  860699136 
0,  860700517 
0,  860700517 
0,  860718654 
0,  860720411 
0,  860720411 
0,  860723952 
0,  860723952 
0,  860725684 
0,  860727434 
0,  860727434 
0,  860729173 
0,  860730956 
0,  860730956 
0,  860732728 
0,  860732728 
0,  860734467 
0,  860736411 
0,  860736411 
0,  860738168 
0,  860738168 
0,  860739889 
0,  860741669 
0,  860741669 
0,  860743398 
0,  860745135 
0,  860745135 
0,  860755969 
0,  860757769 
0,  860759498 
0,  860761240 
0,  860763009 
0,  860764753 
0,  860766482 
0,  860768261 
0,  860769981 
0,  860769981 
0,  860771715 
0,  860773482 
0,  860773482 
0,  860775259 
0,  860775259 
0,  860777156 
0,  860778898 
0,  860778898 
0,  860780614 
0,  860780614 
0,  860782377 
0,  860784116 
0,  860784116 
0,  860785893 
0,  860787642 
0,  860787642 
0,  860789362 
0,  860789362 
0,  860791091 
0,  860792862 
0,  860792862 
0,  860794598 
0,  860798177 
0,  861423273 
0,  861904156 
0,  861934386 
0,  861953132 
0,  861969020 
0,  861987932 
0,  861993818 
0,  861998114 
0,  861999518 
0,  862002307 
0,  862003706 
0,  862005055 
0,  862009215 
0,  862010730 
0,  862013460 
0,  862014832 
0,  862016228 
0,  862031716 
0,  862037373 
0,  862038755 
0,  862041459 
0,  862042791 
0,  862044121 
0,  862045451 
0,  862046786 
0,  862046786 
0,  862048138 
0,  862049468 
0,  862050799 
0,  862055095 
0,  862056441 
0,  862057770 
0,  862059101 
0,  862059101 
0,  862060437 
0,  862061767 
0,  862063098 
0,  862622670 
0,  862641453 
0,  863413651 
0,  863510429 
0,  863604463 
0,  864871861 
0,  864894252 
0,  864909933 
0,  864924253 
0,  864935514 
0,  864939625 
0,  864942355 
0,  864943938 
0,  864945334 
0,  864946664 
0,  864947994 
0,  864949326 
0,  864950658 
0,  864950658 
0,  864951988 
0,  864953323 
0,  864954653 
0,  864955982 
0,  864955982 
0,  864957313 
0,  864958643 
0,  864959972 
0,  864959972 
0,  864961304 
0,  864962633 
0,  864963964 
0,  864965295 
0,  864966626 
0,  864967957 
0,  864967957 
0,  864969289 
0,  864970620 
0,  864971950 
0,  864971950 
0,  864973285 
0,  864974614 
0,  864975944 
0,  864975944 
0,  864977275 
0,  864978607 
0,  864979936 
0,  864981267 
0,  864981267 
0,  864982597 
0,  864983927 
0,  864985257 
0,  864986589 
0,  864987920 
0,  864987920 
0,  864989251 
0,  864990582 
0,  864991912 
0,  864991912 
0,  864993241 
0,  864994572 
0,  864995906 
0,  864997230 
0,  864998565 
0,  864998565 
0,  866059043 
0,  866060373 
0,  866061701 
0,  866063033 
0,  866064362 
0,  866065693 
0,  866068352 
0,  866069682 
0,  866071017 
0,  866073740 
0,  866075117 
0,  866076449 
0,  866077783 
0,  866079114 
0,  866080443 
0,  866081773 
0,  866083103 
0,  866084432 
0,  866085762 
0,  866087092 
0,  866088423 
0,  866088423 
0,  866089753 
0,  866091084 
0,  866092416 
0,  866093745 
0,  866095076 
0,  866096406 
0,  866097736 
0,  866099066 
0,  866100397 
0,  866101727 
0,  866101727 
0,  866103056 
0,  866107160 
0,  866108525 
0,  866109855 
0,  866111187 
0,  866111187 
0,  866112516 
0,  866113848 
0,  866115176 
0,  866116507 
0,  866117837 
0,  866119256 
0,  866120638 
0,  866122022 
0,  866123405 
0,  866124796 
0,  866124796 
0,  866126205 
0,  866127581 
0,  866136961 
0,  866138587 
0,  866140025 
0,  866141510 
0,  866141510 
0,  866142841 
0,  866144243 
0,  866147001 
0,  866148803 
0,  866150195 
0,  866151548 
0,  866152876 
0,  866154205 
0,  866155535 
0,  866156865 
0,  866156865 
0,  866158196 
0,  866159527 
0,  866160856 
0,  866160856 
0,  866162185 
0,  866163515 
0,  866164846 
0,  866166177 
0,  866166177 
0,  866167507 
0,  866168835 
0,  866170164 
0,  866170164 
0,  866171495 
0,  866172826 
0,  866174157 
0,  866176942 
0,  866178656 
0,  866180502 
0,  866180502 
0,  866182218 
0,  866182218 
0,  866184006 
0,  866185735 
0,  866185735 
0,  866187428 
0,  866189129 
0,  866189129 
0,  866190473 
0,  866191798 
0,  866191798 
0,  866193191 
0,  866194523 
0,  866195978 
0,  866197306 
0,  866197306 
0,  866198635 
0,  866199964 
0,  866201295 
0,  866202626 
0,  866203955 
0,  866206674 
0,  866208049 
0,  866209378 
0,  866209378 
0,  866210713 
0,  866212042 
0,  866213367 
0,  866213367 
0,  866214697 
0,  866216031 
0,  866217363 
0,  866217363 
0,  866218693 
0,  866220022 
0,  866221350 
0,  866222680 
0,  866224010 
0,  866783778 
0,  866786460 
0,  866787790 
0,  866789123 
0,  866790453 
0,  866791781 
0,  866793114 
0,  866794449 
0,  866798737 
0,  866800105 
0,  866801435 
0,  866802768 
0,  866804097 
0,  866805428 
0,  866806761 
0,  866808090 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866809421 
0,  866829948 
0,  866832013 
0,  866834141 
0,  866835975 
0,  866837761 
0,  866839613 
0,  866841471 
0,  866843369 
0,  866847536 
0,  866847536 
0,  866849442 
0,  866851248 
0,  866851248 
0,  866853019 
0,  866853019 
0,  866854793 
0,  866856607 
0,  866856607 
0,  866858467 
0,  866858467 
0,  866860240 
0,  866860240 
0,  866862043 
0,  866863813 
0,  866863813 
0,  866865614 
0,  866865614 
0,  866867385 
0,  866869160 
0,  866869160 
0,  866870951 
0,  866872746 
0,  866872746 
0,  866874527 
0,  866874527 
0,  866949211 
0,  868246783 
0,  868264989 
0,  868267775 
0,  868270582 
0,  868273451 
0,  868274834 
0,  868276168 
0,  868277498 
0,  868278830 
0,  868280161 
0,  868281491 
0,  868282824 
0,  868282824 
0,  868284156 
0,  868285487 
0,  868286818 
0,  868288153 
0,  868289485 
0,  868289485 
0,  868290817 
0,  868292148 
0,  868293477 
0,  868294806 
0,  868294806 
0,  868296139 
0,  869413946 
0,  869430734 
0,  869433579 
0,  869435085 
0,  869436499 
0,  869437855 
0,  869439186 
0,  869440516 
0,  869440516 
0,  869441847 
0,  869443176 
0,  869444505 
0,  869444505 
0,  869444505 
0,  869444505 
0,  869444505 
0,  869444505 
0,  869444505 
0,  869444505 
0,  869444505 
0,  870501899 
0,  870534250 
0,  870534250 
0,  870705007 
0,  870742545 
0,  907467372 
0,  907489301 
0,  907494109 
0,  907497360 
0,  907499347 
0,  907501053 
0,  907502660 
0,  907502660 
0,  907505976 
0,  907505976 
0,  907507634 
0,  907513279 
0,  907515086 
0,  907516831 
0,  907516831 
0,  907518596 
0,  907522859 
0,  907524289 
0,  907525743 
0,  907527096 
0,  907528505 
0,  907529905 
0,  907531356 
0,  907532745 
0,  907532745 
0,  907534149 
0,  907535648 
0,  907537205 
0,  907537205 
0,  907538655 
0,  907540065 
0,  907541520 
0,  907542850 
0,  907544179 
0,  907545512 
0,  907548640 
